,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,NH3_average,NH3_minimum,NH3_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum
17064,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",17/08/2020,,,,,,,,,,,,,,,,,,,,,
17065,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",16/08/2020,,,,,,,,,,,,,,,,,,,,,
17066,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",15/08/2020,,,,,,,,,,,,,,,,,,,,,
17067,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",14/08/2020,,,,,,,,,,,,,,,,,,,,,
17068,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",13/08/2020,,,,,,,,,,,,,,,,,,,,,
17069,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",12/08/2020,,,,,,,,,,,,,,,,,,,,,
17070,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",11/08/2020,,,,,,,,,,,,,,,,,,,,,
17071,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",10/08/2020,,,,,,,,,,,,,,,,,,,,,
17072,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",09/08/2020,,,,,,,,,,,,,,,,,,,,,
17073,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",08/08/2020,,,,,,,,,,,,,,,,,,,,,
17074,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",07/08/2020,,,,,,,,,,,,,,,,,,,,,
17075,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",06/08/2020,,,,,,,,,,,,,,,,,,,,,
17076,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",05/08/2020,,,,,,,,,,,,,,,,,,,,,
17077,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",04/08/2020,,,,,,,,,,,,,,,,,,,,,
17078,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",03/08/2020,,,,,,,,,,,,,,,,,,,,,
17079,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",02/08/2020,,,,,,,,,,,,,,,,,,,,,
17080,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",01/08/2020,,,,,,,,,,,,,,,,,,,,,
17081,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",31/07/2020,,,,,,,,,,,,,,,,,,,,,
17082,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",30/07/2020,,,,,,,,,,,,,,,,,,,,,
17083,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",29/07/2020,,,,,,,,,,,,,,,,,,,,,
17084,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",28/07/2020,,,,,,,,,,,,,,,,,,,,,
17085,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",27/07/2020,,,,,,,,,,,,,,,,,,,,,
17086,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",26/07/2020,,,,,,,,,,,,,,,,,,,,,
17087,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",25/07/2020,,,,,,,,,,,,,,,,,,,,,
17088,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",24/07/2020,,,,,,,,,,,,,,,,,,,,,
17089,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",23/07/2020,,,,,,,,,,,,,,,,,,,,,
17090,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",22/07/2020,,,,,,,,,,,,,,,,,,,,,
17091,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",21/07/2020,,,,,,,,,,,,,,,,,,,,,
17092,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",20/07/2020,,,,,,,,,,,,,,,,,,,,,
17093,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",19/07/2020,,,,,,,,,,,,,,,,,,,,,
17094,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",18/07/2020,,,,,,,,,,,,,,,,,,,,,
17095,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",17/07/2020,,,,,,,,,,,,,,,,,,,,,
17096,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",16/07/2020,,,,,,,,,,,,,,,,,,,,,
17097,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",15/07/2020,,,,,,,,,,,,,,,,,,,,,
17098,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",14/07/2020,,,,,,,,,,,,,,,,,,,,,
17099,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",13/07/2020,,,,,,,,,,,,,,,,,,,,,
17100,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",12/07/2020,,,,,,,,,,,,,,,,,,,,,
17101,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",11/07/2020,,,,,,,,,,,,,,,,,,,,,
17102,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",10/07/2020,,,,,,,,,,,,,,,,,,,,,
